employee_id,company_id,dept,seniority,salary,join_date,quit_date,length_employment,quit_month,join_month
750634,2,marketing,28,191000,2013-08-26,2014-07-07,315,7,8
699308,2,sales,24,239000,2014-10-06,,433,,10
4277,7,customer_service,24,115000,2012-06-27,2013-06-07,345,6,6
857906,1,customer_service,6,91000,2015-01-12,,335,,1
219270,2,engineer,24,315000,2011-09-12,2013-11-22,802,11,9
484105,10,customer_service,14,53000,2013-06-24,,902,,6
537705,1,marketing,16,180000,2011-07-25,2013-06-26,702,6,7
689422,4,marketing,4,36000,2012-01-04,2013-02-08,401,2,1
788299,6,data_science,5,148000,2012-12-12,2014-02-14,429,2,12
122045,2,engineer,21,257000,2014-03-24,2015-04-06,378,4,3
246579,1,sales,4,52000,2014-09-22,,447,,9
362508,2,engineer,19,277000,2015-09-08,,96,,9
578815,2,sales,4,58000,2012-04-23,2014-03-14,690,3,4
397161,6,data_science,26,235000,2012-09-04,,1195,,9
251002,6,design,29,154000,2011-12-14,,1460,,12
960250,8,engineer,22,276000,2015-11-23,,20,,11
86340,2,customer_service,4,30000,2012-06-12,,1279,,6
704158,7,customer_service,11,57000,2011-04-25,2014-12-12,1327,12,4
883843,2,data_science,5,222000,2012-07-23,2013-08-30,403,8,7
229835,1,data_science,4,62000,2015-06-15,,181,,6
440614,1,engineer,11,207000,2012-10-23,2014-10-31,738,10,10
581537,4,data_science,10,147000,2012-07-09,,1252,,7
170838,1,marketing,7,153000,2015-08-31,,104,,8
174161,1,customer_service,21,122000,2014-04-28,2015-06-12,410,6,4
940397,10,customer_service,19,94000,2015-09-08,,96,,9
559602,5,engineer,11,130000,2014-08-13,,487,,8
46341,7,customer_service,25,93000,2013-11-18,2014-10-14,330,10,11
788930,6,engineer,7,170000,2013-02-11,,1035,,2
570898,2,customer_service,5,76000,2015-08-20,,115,,8
775698,8,customer_service,19,88000,2013-12-16,2015-11-27,711,11,12
265391,3,customer_service,4,21000,2014-09-22,,447,,9
226347,1,customer_service,29,124000,2014-12-29,,349,,12
735426,3,sales,1,38000,2011-03-14,2013-02-22,711,2,3
911756,2,customer_service,14,84000,2012-01-03,2013-01-10,373,1,1
954145,1,customer_service,5,79000,2014-10-13,2015-09-18,340,9,10
33634,3,marketing,1,36000,2013-12-18,,725,,12
207880,3,engineer,4,57000,2014-02-24,2015-04-06,406,4,2
993826,1,customer_service,9,85000,2014-09-15,,454,,9
807517,1,customer_service,14,74000,2012-06-04,2013-05-24,354,5,6
190179,7,customer_service,9,58000,2011-05-23,2012-05-25,368,5,5
599725,1,engineer,4,83000,2014-11-24,,384,,11
602601,2,sales,1,58000,2014-10-08,,431,,10
993310,1,sales,3,53000,2015-06-30,,166,,6
772461,4,customer_service,4,22000,2013-12-30,,713,,12
505917,4,customer_service,9,58000,2011-10-24,2012-09-21,333,9,10
909602,1,data_science,11,169000,2014-09-08,,461,,9
196377,1,data_science,7,171000,2012-08-06,2015-10-16,1166,10,8
516028,4,customer_service,27,88000,2013-10-14,,790,,10
7068,8,marketing,16,173000,2015-06-15,,181,,6
979994,2,customer_service,5,89000,2014-04-07,,615,,4
657790,2,engineer,22,264000,2011-05-31,2014-05-16,1081,5,5
581560,1,customer_service,6,64000,2014-01-22,,690,,1
121812,5,engineer,28,269000,2012-02-13,,1399,,2
110950,2,customer_service,16,125000,2014-12-01,2015-11-13,347,11,12
741199,1,customer_service,2,33000,2015-09-08,,96,,9
498710,1,engineer,1,71000,2012-05-21,2014-01-17,606,1,5
684635,6,customer_service,27,112000,2012-09-04,2013-08-15,345,8,9
55486,1,engineer,9,173000,2013-12-02,,741,,12
297726,2,customer_service,27,123000,2011-04-11,2012-05-18,403,5,4
754438,3,engineer,13,178000,2012-02-27,2015-05-08,1166,5,2
878483,1,design,25,180000,2015-03-30,,258,,3
145577,1,customer_service,17,116000,2014-12-08,2015-11-20,347,11,12
579034,4,customer_service,11,52000,2011-05-02,2012-03-30,333,3,5
398409,2,sales,19,201000,2013-12-09,2015-06-12,550,6,12
551758,4,marketing,5,108000,2015-11-16,,27,,11
236878,2,data_science,19,290000,2011-09-26,2015-12-04,1530,12,9
463590,2,sales,15,195000,2015-10-19,,55,,10
729912,5,sales,24,153000,2013-12-16,,727,,12
771340,4,data_science,18,241000,2014-08-04,2015-07-06,336,7,8
321787,8,customer_service,9,66000,2013-08-14,2014-08-22,373,8,8
455273,1,customer_service,2,29000,2012-04-23,2014-01-03,620,1,4
558513,2,sales,7,123000,2015-02-09,,307,,2
990212,5,sales,7,92000,2011-03-01,2014-01-10,1046,1,3
220121,1,engineer,19,338000,2013-07-08,,888,,7
202012,1,customer_service,12,76000,2015-11-02,,41,,11
992060,8,marketing,5,109000,2011-02-14,2012-03-02,382,3,2
135163,3,engineer,17,244000,2011-06-13,2014-04-04,1026,4,6
242390,8,sales,12,100000,2014-01-13,2015-02-13,396,2,1
608876,2,data_science,27,290000,2015-06-22,,174,,6
367743,6,customer_service,24,104000,2012-03-19,,1364,,3
410038,1,engineer,23,325000,2011-05-16,2014-06-06,1117,6,5
805680,4,sales,12,95000,2013-05-13,,944,,5
949276,1,engineer,9,195000,2015-01-05,,342,,1
66706,1,data_science,1,81000,2012-05-10,2014-05-23,743,5,5
292207,1,customer_service,4,27000,2014-10-20,2015-11-20,396,11,10
223044,1,design,15,218000,2014-10-27,,412,,10
658225,1,sales,12,109000,2015-07-15,,151,,7
859309,1,design,9,138000,2011-07-20,2015-02-20,1311,2,7
440813,1,sales,10,122000,2013-09-16,2014-10-02,381,10,9
289612,2,marketing,7,133000,2014-10-27,,412,,10
176028,4,engineer,9,150000,2012-11-26,2014-04-04,494,4,11
409503,3,design,27,153000,2014-04-07,2015-04-24,382,4,4
784843,1,design,6,101000,2011-03-07,2012-03-09,368,3,3
309434,8,design,1,37000,2015-08-10,,125,,8
617410,1,customer_service,3,28000,2013-09-30,2015-11-13,774,11,9
899748,10,sales,6,90000,2011-09-06,2012-07-27,325,7,9
33204,1,sales,3,49000,2012-07-23,2015-10-02,1166,10,7
692737,1,engineer,26,308000,2012-03-26,,1357,,3
719832,3,marketing,1,35000,2012-12-24,2013-11-29,340,11,12
581263,1,sales,5,118000,2011-01-24,2011-10-21,270,10,1
548721,4,marketing,15,154000,2015-07-06,,160,,7
362139,1,customer_service,9,72000,2014-03-17,,636,,3
954520,2,customer_service,13,82000,2013-06-17,2014-08-08,417,8,6
845597,3,engineer,4,62000,2012-03-19,2014-10-03,928,10,3
981854,1,marketing,20,211000,2015-10-29,,45,,10
37887,4,design,4,48000,2013-01-07,2015-02-05,759,2,1
293165,1,customer_service,11,68000,2013-04-30,,957,,4
340931,7,marketing,3,39000,2011-05-31,2012-06-22,388,6,5
445320,10,data_science,5,152000,2012-06-25,2013-06-07,347,6,6
695546,7,engineer,17,244000,2012-02-21,,1391,,2
506842,1,engineer,4,77000,2014-09-08,,461,,9
932270,1,customer_service,10,72000,2014-11-24,,384,,11
686483,1,customer_service,7,61000,2013-12-31,2014-10-24,297,10,12
323252,1,engineer,15,285000,2015-03-16,,272,,3
755758,1,sales,8,129000,2014-02-24,2015-03-27,396,3,2
740755,6,marketing,7,94000,2014-10-20,,419,,10
244699,1,marketing,1,60000,2013-03-11,2015-10-23,956,10,3
179461,10,data_science,8,167000,2013-05-28,2014-06-13,381,6,5
234215,3,customer_service,6,63000,2013-05-06,2015-08-14,830,8,5
903330,1,engineer,24,286000,2015-10-05,,69,,10
850717,4,customer_service,2,20000,2013-07-08,2015-08-28,781,8,7
642091,8,customer_service,7,63000,2012-07-03,2013-05-03,304,5,7
525555,1,customer_service,11,85000,2015-08-24,,111,,8
293752,9,sales,7,80000,2013-12-16,2014-10-10,298,10,12
925106,1,sales,23,193000,2011-11-03,2014-05-16,925,5,11
607095,4,customer_service,17,102000,2012-05-29,2014-04-04,675,4,5
732702,3,marketing,2,44000,2011-06-06,2012-05-18,347,5,6
488795,8,customer_service,12,60000,2011-05-16,2014-05-16,1096,5,5
184546,3,engineer,9,141000,2014-12-01,,377,,12
64495,1,customer_service,21,126000,2012-01-30,2013-03-08,403,3,1
648586,1,marketing,1,47000,2011-11-15,2012-11-02,353,11,11
143171,3,customer_service,17,82000,2011-05-09,2015-05-29,1481,5,5
444962,1,customer_service,21,124000,2013-05-28,2014-05-09,346,5,5
772349,2,customer_service,1,35000,2015-06-15,,181,,6
853276,2,engineer,13,193000,2015-01-05,2015-11-27,326,11,1
691518,8,engineer,17,245000,2012-05-21,2013-05-17,361,5,5
749069,7,customer_service,9,68000,2012-10-22,2013-12-12,416,12,10
546380,5,customer_service,4,26000,2011-05-03,2012-04-20,353,4,5
703520,1,engineer,17,308000,2012-09-04,2013-10-11,402,10,9
773777,2,engineer,9,190000,2011-02-22,2013-06-07,836,6,2
534508,2,marketing,16,195000,2011-05-16,2012-07-20,431,7,5
532589,5,customer_service,12,50000,2011-02-22,2015-07-06,1595,7,2
139860,1,customer_service,17,127000,2012-10-02,2013-08-02,304,8,10
175817,9,sales,8,85000,2015-06-29,,167,,6
19746,3,engineer,26,264000,2013-06-03,2015-03-20,655,3,6
305232,2,marketing,19,199000,2014-09-15,,454,,9
966371,1,customer_service,10,64000,2013-06-10,2014-07-03,388,7,6
154602,6,marketing,22,149000,2014-02-10,2015-02-06,361,2,2
123489,3,data_science,20,224000,2014-02-10,,671,,2
473951,1,customer_service,1,31000,2015-05-11,,216,,5
360678,8,marketing,17,113000,2013-05-06,2014-03-28,326,3,5
505827,4,marketing,16,181000,2012-03-26,2015-02-20,1061,2,3
264234,10,engineer,24,243000,2011-12-05,,1469,,12
502049,8,sales,6,71000,2012-12-17,,1091,,12
379993,2,design,5,114000,2011-06-27,2014-05-13,1051,5,6
172174,4,customer_service,12,55000,2014-06-23,,538,,6
138316,4,sales,8,89000,2011-05-16,2013-08-30,837,8,5
544775,1,customer_service,25,125000,2015-11-16,,27,,11
95162,6,sales,15,171000,2015-05-19,,208,,5
285105,1,customer_service,24,122000,2015-10-05,,69,,10
492068,1,design,3,45000,2015-05-26,,201,,5
793851,7,engineer,29,229000,2014-06-19,,542,,6
156700,3,customer_service,6,57000,2015-06-22,,174,,6
739877,1,customer_service,26,113000,2015-03-23,,265,,3
131301,5,sales,20,147000,2011-08-08,2012-08-31,389,8,8
497833,5,customer_service,1,25000,2011-06-13,2015-09-18,1558,9,6
36296,3,customer_service,1,26000,2014-12-03,,375,,12
45489,9,customer_service,7,65000,2013-03-26,2014-10-03,556,10,3
189822,2,engineer,13,197000,2013-11-19,,754,,11
901964,1,customer_service,26,103000,2015-12-02,,11,,12
235895,4,customer_service,25,101000,2014-10-13,,426,,10
457174,5,data_science,2,57000,2014-10-06,,433,,10
726790,3,customer_service,4,25000,2015-02-02,,314,,2
316077,2,customer_service,5,67000,2014-06-16,,545,,6
752546,4,sales,20,157000,2012-02-22,2013-03-01,373,3,2
415953,1,engineer,18,260000,2014-10-13,2015-07-31,291,7,10
174205,6,customer_service,29,103000,2013-11-04,,769,,11
112305,1,engineer,18,293000,2013-07-15,,881,,7
135834,4,engineer,16,169000,2011-02-07,2011-10-28,263,10,2
583143,9,sales,13,96000,2014-01-13,,699,,1
351601,1,marketing,22,195000,2014-12-22,,356,,12
216304,5,customer_service,9,61000,2012-11-07,2015-03-06,849,3,11
666276,1,customer_service,4,34000,2013-09-16,2014-06-27,284,6,9
760821,1,customer_service,13,71000,2013-04-08,2014-12-19,620,12,4
751104,1,sales,25,240000,2015-09-28,,76,,9
47100,5,sales,2,43000,2011-03-07,2013-06-21,837,6,3
54725,4,engineer,7,173000,2014-11-12,2015-10-16,338,10,11
855536,8,sales,22,157000,2011-09-12,2014-04-04,935,4,9
874202,2,customer_service,13,80000,2014-03-24,2015-03-06,347,3,3
30208,6,engineer,29,206000,2013-12-16,,727,,12
354400,2,design,10,134000,2014-10-27,,412,,10
457660,2,engineer,6,215000,2012-01-03,,1440,,1
725643,4,engineer,8,153000,2011-07-11,2012-07-27,382,7,7
728740,10,marketing,18,148000,2012-07-16,2014-09-05,781,9,7
845310,2,customer_service,1,24000,2011-06-14,,1643,,6
682223,6,data_science,1,56000,2014-11-10,,398,,11
808353,4,data_science,24,227000,2015-05-04,,223,,5
852622,6,engineer,5,169000,2011-05-09,2013-03-08,669,3,5
565034,1,sales,3,50000,2012-04-30,2013-04-05,340,4,4
54283,10,customer_service,5,59000,2013-09-09,2015-09-04,725,9,9
538802,3,customer_service,12,56000,2012-07-02,2014-03-28,634,3,7
251223,5,customer_service,1,23000,2013-07-08,,888,,7
468085,2,engineer,2,72000,2013-01-14,,1063,,1
644504,8,engineer,26,231000,2012-12-03,,1105,,12
124072,1,sales,10,123000,2015-09-08,,96,,9
763257,9,engineer,12,164000,2013-12-09,2014-12-26,382,12,12
756882,1,sales,4,47000,2012-10-15,2013-11-01,382,11,10
718399,3,design,13,101000,2011-04-25,2013-02-22,669,2,4
987541,10,engineer,5,152000,2011-06-27,2012-09-07,438,9,6
869239,1,engineer,11,195000,2015-07-13,,153,,7
727280,6,engineer,2,61000,2011-12-05,2013-12-20,746,12,12
691479,7,customer_service,23,103000,2013-02-05,2014-11-07,640,11,2
129553,1,marketing,28,180000,2014-04-14,2015-06-05,417,6,4
181377,8,marketing,2,36000,2012-10-15,,1154,,10
56387,6,customer_service,29,96000,2013-03-27,,991,,3
506853,3,data_science,7,157000,2014-09-17,2015-06-26,282,6,9
133217,1,engineer,10,189000,2011-10-12,2012-11-30,415,11,10
797719,1,customer_service,2,31000,2011-09-26,2015-08-14,1418,8,9
220181,3,data_science,2,55000,2013-10-28,2014-10-10,347,10,10
597073,2,data_science,21,330000,2014-09-15,,454,,9
131364,2,marketing,14,126000,2011-03-07,2012-05-04,424,5,3
546430,1,marketing,11,128000,2015-04-29,,228,,4
829410,1,engineer,24,289000,2013-03-18,2014-02-07,326,2,3
675079,1,data_science,21,326000,2013-06-03,2015-08-07,795,8,6
989551,2,customer_service,20,133000,2015-02-09,,307,,2
831221,1,customer_service,4,32000,2013-08-13,2015-01-29,534,1,8
518665,9,sales,19,150000,2013-12-23,2015-08-07,592,8,12
917150,2,marketing,13,125000,2011-05-24,2012-04-20,332,4,5
371609,4,customer_service,15,97000,2014-09-17,,452,,9
457209,1,customer_service,20,135000,2015-10-26,,48,,10
284801,2,engineer,17,291000,2011-03-07,2014-08-01,1243,8,3
908826,3,engineer,29,287000,2015-09-21,,83,,9
204160,8,sales,7,97000,2013-09-16,2014-11-07,417,11,9
945906,1,customer_service,19,140000,2015-06-29,,167,,6
830995,1,data_science,27,323000,2014-04-21,2015-05-01,375,5,4
343898,6,marketing,27,173000,2011-05-11,2012-04-27,352,4,5
369108,1,marketing,10,120000,2013-11-18,2015-10-09,690,10,11
762085,6,engineer,6,177000,2013-07-08,2015-09-04,788,9,7
779597,6,marketing,23,154000,2012-07-24,2013-08-16,388,8,7
683629,2,customer_service,16,137000,2013-05-06,2014-12-26,599,12,5
977579,3,engineer,12,173000,2011-02-14,2014-02-14,1096,2,2
497519,7,sales,14,101000,2011-04-04,2013-04-19,746,4,4
426558,1,customer_service,2,31000,2015-04-09,,248,,4
469779,2,engineer,13,203000,2011-10-17,2015-10-23,1467,10,10
837880,1,engineer,12,207000,2012-01-30,2013-03-01,396,3,1
633409,1,customer_service,21,133000,2012-05-07,2013-07-05,424,7,5
782353,1,design,14,123000,2012-05-09,2014-03-21,681,3,5
700202,2,customer_service,9,76000,2012-08-27,2015-04-24,970,4,8
797985,5,customer_service,19,105000,2012-09-17,2015-10-23,1131,10,9
148225,2,sales,26,197000,2012-03-19,2013-02-26,344,2,3
603350,1,marketing,28,181000,2014-01-27,2015-03-13,410,3,1
412927,1,marketing,7,139000,2011-06-06,2012-12-28,571,12,6
105698,6,customer_service,5,71000,2014-11-10,,398,,11
549195,6,engineer,2,50000,2013-12-16,,727,,12
992231,1,engineer,21,307000,2014-07-15,,516,,7
925681,3,marketing,1,39000,2012-05-21,,1301,,5
88621,6,marketing,21,160000,2011-05-23,2013-03-08,655,3,5
685231,4,engineer,23,207000,2015-07-23,,143,,7
227204,1,engineer,15,297000,2015-01-26,,321,,1
815693,4,customer_service,5,54000,2014-02-18,,663,,2
365640,9,data_science,13,161000,2014-05-05,,587,,5
325249,3,marketing,12,127000,2012-11-12,,1126,,11
7811,1,data_science,15,322000,2013-10-07,,797,,10
644028,1,data_science,5,178000,2015-10-19,,55,,10
557285,1,marketing,5,124000,2011-08-08,2015-08-21,1474,8,8
413932,1,customer_service,3,23000,2015-03-02,,286,,3
842088,2,engineer,27,309000,2015-06-01,,195,,6
881099,1,data_science,3,74000,2015-08-03,,132,,8
227011,8,customer_service,27,82000,2012-05-29,2015-09-04,1193,9,5
279947,1,sales,8,121000,2015-09-21,,83,,9
547711,1,customer_service,14,85000,2013-12-30,2014-12-19,354,12,12
444235,1,sales,7,143000,2014-09-29,,440,,9
305947,7,data_science,16,237000,2012-06-05,2013-04-05,304,4,6
366560,2,data_science,24,352000,2013-04-01,,986,,4
83728,1,engineer,12,179000,2015-07-07,,159,,7
629208,1,engineer,3,81000,2014-09-08,2015-08-28,354,8,9
302272,1,customer_service,13,76000,2013-12-30,2014-10-17,291,10,12
188086,2,design,7,123000,2015-03-09,,279,,3
674577,7,design,29,202000,2014-04-14,,608,,4
18546,3,data_science,14,153000,2014-08-18,2015-08-28,375,8,8
98654,10,customer_service,5,57000,2015-07-28,,138,,7
635596,4,customer_service,15,110000,2015-08-31,,104,,8
303136,1,sales,16,197000,2014-03-17,2015-11-06,599,11,3
327909,2,marketing,6,142000,2015-09-28,,76,,9
131443,2,engineer,29,283000,2012-05-21,2015-05-08,1082,5,5
66701,4,customer_service,8,54000,2014-04-07,2015-03-27,354,3,4
446775,5,data_science,27,184000,2012-11-19,2015-11-13,1089,11,11
461727,3,sales,12,103000,2014-10-20,2015-10-30,375,10,10
634378,2,customer_service,19,123000,2011-10-31,2012-10-19,354,10,10
987944,10,marketing,26,171000,2015-08-31,,104,,8
371745,1,marketing,3,50000,2014-11-10,,398,,11
703078,7,data_science,17,253000,2011-02-16,2012-03-30,408,3,2
208516,1,customer_service,11,77000,2014-12-15,,363,,12
280861,2,engineer,17,332000,2014-06-30,,531,,6
597134,4,customer_service,17,104000,2015-07-13,,153,,7
990897,1,data_science,16,297000,2012-01-03,2014-11-14,1046,11,1
531745,10,customer_service,29,94000,2013-01-14,2014-10-24,648,10,1
328811,2,customer_service,26,126000,2011-04-04,2012-02-24,326,2,4
611496,1,data_science,27,297000,2015-09-21,,83,,9
722722,7,engineer,3,59000,2011-10-03,2012-10-05,368,10,10
971414,1,engineer,11,192000,2015-06-29,,167,,6
361433,6,marketing,11,102000,2012-06-25,2013-06-07,347,6,6
875171,3,customer_service,4,21000,2012-04-02,2013-04-26,389,4,4
107031,1,sales,24,194000,2011-05-02,2012-06-22,417,6,5
766038,1,customer_service,22,114000,2014-10-06,2015-10-16,375,10,10
503512,7,design,9,94000,2011-10-03,2012-11-16,410,11,10
396978,1,data_science,4,68000,2011-01-24,2013-02-08,746,2,1
877058,5,marketing,15,133000,2015-10-12,,62,,10
706055,5,customer_service,28,104000,2015-05-18,,209,,5
949932,2,marketing,17,203000,2012-09-26,2013-10-11,380,10,9
278506,10,customer_service,12,60000,2015-10-12,,62,,10
572719,3,customer_service,7,57000,2013-05-28,2014-08-08,437,8,5
580248,1,customer_service,17,107000,2011-10-03,2012-08-17,319,8,10
210497,4,data_science,23,268000,2011-11-07,2012-09-20,318,9,11
95600,2,design,28,184000,2014-09-02,,467,,9
370841,6,customer_service,29,111000,2011-09-06,2012-08-03,332,8,9
748231,2,customer_service,1,33000,2012-10-29,2014-11-07,739,11,10
280056,5,engineer,18,259000,2015-09-14,,90,,9
240859,2,marketing,3,45000,2015-11-03,,40,,11
381864,4,marketing,16,140000,2012-02-21,2013-04-12,416,4,2
741684,1,sales,12,138000,2011-02-14,2013-01-17,703,1,2
692244,6,customer_service,7,49000,2012-02-27,2015-08-14,1264,8,2
973859,6,data_science,7,142000,2013-07-29,2015-08-14,746,8,7
846346,1,customer_service,7,78000,2014-12-08,2015-11-20,347,11,12
606280,3,customer_service,13,52000,2013-06-03,,923,,6
899891,9,sales,2,48000,2011-02-07,2012-11-21,653,11,2
451407,1,customer_service,29,123000,2014-12-22,2015-11-27,340,11,12
116511,7,marketing,2,45000,2014-08-04,,496,,8
985575,4,engineer,19,215000,2011-09-19,2015-01-23,1222,1,9
466704,1,customer_service,19,117000,2013-11-18,2015-11-27,739,11,11
705162,2,customer_service,6,78000,2011-04-18,2014-04-25,1103,4,4
807484,1,customer_service,4,34000,2015-02-02,,314,,2
709757,1,marketing,24,201000,2011-12-19,,1455,,12
886124,3,data_science,6,137000,2011-05-09,2012-05-25,382,5,5
435700,9,customer_service,3,27000,2013-02-11,2014-02-07,361,2,2
694400,6,customer_service,21,93000,2013-09-03,2014-09-12,374,9,9
21144,2,marketing,10,113000,2015-03-23,,265,,3
76949,1,data_science,8,151000,2014-12-22,,356,,12
538803,1,design,7,142000,2013-12-30,,713,,12
908383,10,customer_service,7,73000,2015-03-16,,272,,3
915591,1,engineer,20,328000,2014-01-06,,706,,1
703693,1,customer_service,14,78000,2014-09-08,,461,,9
136706,8,customer_service,11,71000,2013-09-03,,831,,9
689876,2,customer_service,15,108000,2012-01-23,2013-02-15,389,2,1
744921,10,engineer,19,265000,2013-07-08,,888,,7
734745,4,data_science,3,61000,2013-09-30,,804,,9
977667,1,customer_service,6,71000,2015-05-20,,207,,5
653851,1,customer_service,18,121000,2012-02-06,,1406,,2
248502,3,customer_service,25,92000,2013-09-23,,811,,9
836669,1,sales,16,189000,2014-06-16,2015-05-29,347,5,6
747173,8,sales,4,40000,2014-09-17,,452,,9
399525,1,marketing,27,192000,2012-11-28,,1110,,11
529695,1,customer_service,4,32000,2014-06-09,,552,,6
858468,1,customer_service,17,119000,2015-03-30,,258,,3
193407,5,marketing,27,179000,2015-04-27,,230,,4
200823,1,customer_service,27,120000,2015-05-04,,223,,5
762251,2,data_science,19,304000,2013-04-22,,965,,4
747627,8,data_science,26,223000,2013-10-14,2014-11-14,396,11,10
193177,5,customer_service,22,92000,2014-03-03,2014-12-26,298,12,3
919925,2,engineer,4,78000,2015-10-19,,55,,10
243630,2,data_science,28,324000,2012-08-27,,1203,,8
352456,1,customer_service,25,118000,2011-09-06,2012-10-12,402,10,9
625879,9,customer_service,3,26000,2015-05-21,,206,,5
84290,4,customer_service,14,66000,2011-04-18,2014-11-07,1299,11,4
326466,1,customer_service,21,118000,2014-06-09,,552,,6
930794,1,sales,23,233000,2012-03-05,2015-09-25,1299,9,3
890010,1,engineer,7,234000,2012-11-19,2015-09-18,1033,9,11
248716,1,customer_service,4,32000,2015-06-22,,174,,6
928156,9,data_science,24,208000,2013-07-01,,895,,7
194829,3,customer_service,24,106000,2014-10-01,,438,,10
804707,2,engineer,4,74000,2015-03-16,,272,,3
181397,2,customer_service,7,71000,2014-08-25,2015-06-19,298,6,8
132861,1,sales,7,149000,2013-01-22,,1055,,1
467016,2,data_science,20,323000,2011-03-14,2014-07-07,1211,7,3
146925,1,customer_service,9,83000,2011-10-10,2012-09-14,340,9,10
947663,3,customer_service,5,62000,2014-03-10,,643,,3
122692,4,marketing,1,40000,2014-02-24,,657,,2
618612,2,design,11,153000,2013-11-04,,769,,11
495349,1,data_science,2,72000,2015-09-21,,83,,9
303396,5,sales,17,175000,2015-10-05,,69,,10
700958,1,customer_service,24,122000,2014-03-03,,650,,3
631880,1,customer_service,23,109000,2012-03-26,2013-04-26,396,4,3
754092,2,customer_service,7,79000,2011-07-11,2013-07-26,746,7,7
422946,3,engineer,22,211000,2014-04-21,2015-04-24,368,4,4
667971,2,engineer,5,205000,2015-12-07,,6,,12
564671,2,customer_service,5,69000,2015-10-26,,48,,10
190935,9,engineer,6,153000,2013-09-16,2014-08-22,340,8,9
859855,3,engineer,14,150000,2012-06-25,2013-07-05,375,7,6
796460,2,customer_service,16,136000,2014-09-08,2015-07-31,326,7,9
496980,1,marketing,1,51000,2011-09-06,2014-12-26,1207,12,9
833578,2,marketing,20,231000,2011-11-28,,1476,,11
917976,6,customer_service,24,107000,2011-11-07,2012-11-16,375,11,11
44248,1,customer_service,18,130000,2014-08-18,,482,,8
59824,7,engineer,9,140000,2011-09-13,2012-10-26,409,10,9
134792,1,data_science,17,259000,2012-02-22,,1390,,2
586655,1,customer_service,5,67000,2015-03-31,,257,,3
112391,8,engineer,13,177000,2014-12-24,,354,,12
933685,9,design,20,163000,2013-02-11,2014-02-14,368,2,2
857351,3,data_science,12,171000,2013-03-11,,1007,,3
914599,1,marketing,14,139000,2011-08-30,2012-08-17,353,8,8
932117,1,engineer,14,200000,2015-06-29,,167,,6
300584,1,engineer,13,184000,2014-03-17,2015-01-23,312,1,3
785156,4,engineer,14,167000,2012-02-06,,1406,,2
180210,2,customer_service,9,90000,2011-11-28,2012-10-24,331,10,11
775332,1,sales,13,119000,2011-02-07,2011-12-30,326,12,2
683704,10,engineer,13,148000,2012-03-05,2013-02-15,347,2,3
604833,3,customer_service,7,69000,2012-08-13,2013-12-06,480,12,8
601485,2,data_science,6,228000,2015-09-14,,90,,9
379107,6,engineer,8,146000,2013-08-26,2014-05-30,277,5,8
806405,2,customer_service,11,75000,2013-07-31,2015-09-18,779,9,7
325708,2,design,2,51000,2011-10-17,2012-10-12,361,10,10
484873,7,customer_service,2,23000,2012-01-09,2015-05-22,1229,5,1
275134,2,customer_service,1,29000,2011-02-14,2012-10-12,606,10,2
13944,1,customer_service,19,122000,2015-09-21,,83,,9
957306,1,marketing,24,219000,2012-05-07,2014-12-12,949,12,5
187816,10,engineer,23,268000,2011-02-14,2015-05-15,1551,5,2
656520,10,engineer,23,227000,2011-12-27,2013-01-18,388,1,12
551959,1,data_science,7,196000,2013-06-03,2015-06-19,746,6,6
724242,1,customer_service,6,82000,2013-04-30,2014-06-13,409,6,4
274274,5,customer_service,26,112000,2013-06-03,2014-07-11,403,7,6
162427,1,engineer,4,75000,2011-10-24,2012-11-30,403,11,10
613907,1,data_science,28,287000,2015-05-04,,223,,5
168280,1,customer_service,18,134000,2011-04-25,2012-04-13,354,4,4
189368,6,marketing,13,113000,2013-10-21,2014-11-12,387,11,10
765519,3,sales,28,180000,2012-06-11,2014-12-12,914,12,6
707889,2,customer_service,8,92000,2014-08-25,,475,,8
420743,1,customer_service,14,84000,2012-12-03,2015-11-10,1072,11,12
642874,1,data_science,10,177000,2012-11-19,2013-10-15,330,10,11
247068,1,data_science,11,216000,2012-08-13,2015-07-06,1057,7,8
770932,1,engineer,22,245000,2015-05-18,,209,,5
973499,1,design,17,177000,2015-12-09,,4,,12
968092,3,sales,9,124000,2011-03-24,2012-05-11,414,5,3
813802,5,data_science,10,152000,2013-08-19,2015-07-24,704,7,8
898859,4,customer_service,4,28000,2015-05-04,,223,,5
506668,1,customer_service,14,73000,2015-05-11,,216,,5
233703,1,engineer,12,190000,2013-05-02,2015-02-20,659,2,5
457619,4,customer_service,2,26000,2015-11-16,,27,,11
16473,5,customer_service,14,56000,2013-11-11,,762,,11
466507,1,design,7,122000,2012-09-10,2014-07-18,676,7,9
355110,2,customer_service,8,93000,2014-07-21,2015-07-10,354,7,7
102437,3,customer_service,4,25000,2013-08-20,,845,,8
384767,3,customer_service,23,92000,2011-12-12,2012-11-09,333,11,12
538189,2,marketing,14,132000,2014-04-14,2015-02-27,319,2,4
567368,5,data_science,12,157000,2012-09-04,2013-08-09,339,8,9
230548,1,sales,5,141000,2013-07-22,,874,,7
124300,8,sales,26,187000,2013-08-19,,846,,8
232716,1,sales,23,172000,2014-06-09,2015-01-20,225,1,6
501758,6,engineer,4,70000,2011-10-17,2012-11-23,403,11,10
