day,company_id,employee_headcount
2011-03-08,6,37
2011-03-09,6,38
2011-03-10,6,38
2011-03-11,6,38
2011-03-12,6,38
2011-03-13,6,38
2011-03-14,6,46
2011-03-15,6,47
2011-03-16,6,47
2011-03-17,6,47
2011-03-18,6,47
2011-03-19,6,47
2011-03-20,6,47
2011-03-21,6,51
2011-03-22,6,52
2011-03-23,6,53
2011-03-24,6,53
2011-03-25,6,53
2011-03-26,6,53
2011-03-27,6,53
2011-03-28,6,54
2011-03-29,6,55
2011-03-30,6,55
2011-03-31,6,55
2011-04-01,6,55
2011-04-02,6,55
2011-04-03,6,55
2011-04-04,6,61
2011-04-05,6,61
2011-04-06,6,61
2011-04-07,6,61
2011-04-08,6,61
2011-04-09,6,61
2011-04-10,6,61
2011-04-11,6,61
2011-04-12,6,61
2011-04-13,6,61
2011-04-14,6,61
2011-04-15,6,61
2011-04-16,6,61
2011-04-17,6,61
2011-04-18,6,66
2011-04-19,6,66
2011-04-20,6,66
2011-04-21,6,67
2011-04-22,6,67
2011-04-23,6,67
2011-04-24,6,67
2011-04-25,6,71
2011-04-26,6,71
2011-04-27,6,71
2011-04-28,6,71
2011-04-29,6,71
2011-04-30,6,71
2011-05-01,6,71
2011-05-02,6,76
2011-05-03,6,76
2011-05-04,6,77
2011-05-05,6,77
2011-05-06,6,77
2011-05-07,6,77
2011-05-08,6,77
2011-05-09,6,80
2011-05-10,6,81
2011-05-11,6,83
2011-05-12,6,83
2011-05-13,6,83
2011-05-14,6,83
2011-05-15,6,83
2011-05-16,6,89
2011-05-17,6,90
2011-05-18,6,91
2011-05-19,6,91
2011-05-20,6,91
2011-05-21,6,91
2011-05-22,6,91
2011-05-23,6,96
2011-05-24,6,97
2011-05-25,6,97
2011-05-26,6,97
2011-05-27,6,97
2011-05-28,6,97
2011-05-29,6,97
2011-05-30,6,97
2011-05-31,6,100
2011-06-01,6,101
2011-06-02,6,101
2011-06-03,6,101
2011-06-04,6,101
2011-06-05,6,101
2011-06-06,6,103
2011-06-07,6,103
2011-06-08,6,103
2011-06-09,6,103
2011-06-10,6,103
2011-06-11,6,103
2011-06-12,6,103
2011-06-13,6,108
2011-06-14,6,108
2011-06-15,6,109
2011-06-16,6,109
2011-06-17,6,109
2011-06-18,6,109
2011-06-19,6,109
2011-06-20,6,114
2011-06-21,6,114
2011-06-22,6,115
2011-06-23,6,115
2011-06-24,6,115
2011-06-25,6,115
2011-06-26,6,115
2011-06-27,6,122
2011-06-28,6,123
2011-06-29,6,123
2011-06-30,6,123
2011-07-01,6,123
2011-07-02,6,123
2011-07-03,6,123
2011-07-04,6,123
2011-07-05,6,125
2011-07-06,6,126
2011-07-07,6,126
2011-07-08,6,126
2011-07-09,6,126
2011-07-10,6,126
2011-07-11,6,128
2011-07-12,6,128
2011-07-13,6,128
2011-07-14,6,128
2011-07-15,6,128
2011-07-16,6,128
2011-07-17,6,128
2011-07-18,6,130
2011-07-19,6,131
2011-07-20,6,132
2011-07-21,6,132
2011-07-22,6,132
2011-07-23,6,132
2011-07-24,6,132
2011-07-25,6,136
2011-07-26,6,136
2011-07-27,6,137
2011-07-28,6,137
2011-07-29,6,137
2011-07-30,6,137
2011-07-31,6,137
2011-08-01,6,140
2011-08-02,6,140
2011-08-03,6,140
2011-08-04,6,140
2011-08-05,6,140
2011-08-06,6,140
2011-08-07,6,140
2011-08-08,6,144
2011-08-09,6,144
2011-08-10,6,144
2011-08-11,6,144
2011-08-12,6,144
2011-08-13,6,144
2011-08-14,6,144
2011-08-15,6,149
2011-08-16,6,151
2011-08-17,6,151
2011-08-18,6,152
2011-08-19,6,152
2011-08-20,6,152
2011-08-21,6,152
2011-08-22,6,155
2011-08-23,6,156
2011-08-24,6,156
2011-08-25,6,156
2011-08-26,6,156
2011-08-27,6,156
2011-08-28,6,156
2011-08-29,6,160
2011-08-30,6,160
2011-08-31,6,160
2011-09-01,6,160
2011-09-02,6,160
2011-09-03,6,160
2011-09-04,6,160
2011-09-05,6,160
2011-09-06,6,166
2011-09-07,6,166
2011-09-08,6,166
2011-09-09,6,166
2011-09-10,6,166
2011-09-11,6,166
2011-09-12,6,173
2011-09-13,6,173
2011-09-14,6,173
2011-09-15,6,173
2011-09-16,6,173
2011-09-17,6,173
2011-09-18,6,173
2011-09-19,6,177
2011-09-20,6,177
2011-09-21,6,179
2011-09-22,6,180
2011-09-23,6,180
2011-09-24,6,180
2011-09-25,6,180
2011-09-26,6,183
2011-09-27,6,185
2011-09-28,6,185
2011-09-29,6,186
2011-09-30,6,186
2011-10-01,6,186
2011-10-02,6,186
2011-10-03,6,192
2011-10-04,6,193
2011-10-05,6,194
2011-10-06,6,194
2011-10-07,6,194
2011-10-08,6,194
2011-10-09,6,194
2011-10-10,6,199
2011-10-11,6,199
2011-10-12,6,200
2011-10-13,6,199
2011-10-14,6,199
2011-10-15,6,199
2011-10-16,6,199
2011-10-17,6,205
2011-10-18,6,206
2011-10-19,6,206
2011-10-20,6,206
2011-10-21,6,206
2011-10-22,6,206
2011-10-23,6,206
2011-10-24,6,212
2011-10-25,6,213
2011-10-26,6,213
2011-10-27,6,213
2011-10-28,6,213
2011-10-29,6,213
2011-10-30,6,213
2011-10-31,6,224
2011-11-01,6,224
2011-11-02,6,224
2011-11-03,6,224
2011-11-04,6,224
2011-11-05,6,224
2011-11-06,6,224
2011-11-07,6,227
2011-11-08,6,227
2011-11-09,6,228
2011-11-10,6,228
2011-11-11,6,228
2011-11-12,6,228
2011-11-13,6,228
2011-11-14,6,232
2011-11-15,6,232
2011-11-16,6,232
2011-11-17,6,232
2011-11-18,6,232
2011-11-19,6,232
2011-11-20,6,232
2011-11-21,6,236
2011-11-22,6,236
2011-11-23,6,238
2011-11-24,6,238
2011-11-25,6,239
2011-11-26,6,239
2011-11-27,6,239
2011-11-28,6,243
2011-11-29,6,243
2011-11-30,6,243
2011-12-01,6,243
2011-12-02,6,242
2011-12-03,6,242
2011-12-04,6,242
2011-12-05,6,247
2011-12-06,6,248
2011-12-07,6,248
2011-12-08,6,248
2011-12-09,6,248
2011-12-10,6,248
2011-12-11,6,248
2011-12-12,6,251
2011-12-13,6,251
2011-12-14,6,253
2011-12-15,6,253
2011-12-16,6,253
2011-12-17,6,253
2011-12-18,6,253
2011-12-19,6,257
2011-12-20,6,257
2011-12-21,6,257
2011-12-22,6,257
2011-12-23,6,256
2011-12-24,6,256
2011-12-25,6,256
2011-12-26,6,256
2011-12-27,6,263
2011-12-28,6,263
2011-12-29,6,263
2011-12-30,6,263
2011-12-31,6,263
2012-01-01,6,263
2012-01-02,6,263
2012-01-03,6,266
2012-01-04,6,266
2012-01-05,6,266
2012-01-06,6,266
2012-01-07,6,266
2012-01-08,6,266
2012-01-09,6,269
2012-01-10,6,269
2012-01-11,6,269
2012-01-12,6,269
2012-01-13,6,269
2012-01-14,6,269
2012-01-15,6,269
2012-01-16,6,269
2012-01-17,6,272
2012-01-18,6,272
2012-01-19,6,272
2012-01-20,6,271
2012-01-21,6,271
2012-01-22,6,271
2012-01-23,6,275
2012-01-24,6,275
2012-01-25,6,275
2012-01-26,6,276
2012-01-27,6,275
2012-01-28,6,275
2012-01-29,6,275
2012-01-30,6,277
2012-01-31,6,277
2012-02-01,6,278
2012-02-02,6,278
2012-02-03,6,277
2012-02-04,6,277
2012-02-05,6,277
2012-02-06,6,277
2012-02-07,6,277
2012-02-08,6,277
2012-02-09,6,277
2012-02-10,6,276
2012-02-11,6,276
2012-02-12,6,276
2012-02-13,6,285
2012-02-14,6,286
2012-02-15,6,287
2012-02-16,6,287
2012-02-17,6,287
2012-02-18,6,287
2012-02-19,6,287
2012-02-20,6,287
2012-02-21,6,292
2012-02-22,6,292
2012-02-23,6,292
2012-02-24,6,289
2012-02-25,6,289
2012-02-26,6,289
2012-02-27,6,296
2012-02-28,6,296
2012-02-29,6,296
2012-03-01,6,296
2012-03-02,6,294
2012-03-03,6,294
2012-03-04,6,294
2012-03-05,6,296
2012-03-06,6,296
2012-03-07,6,296
2012-03-08,6,296
2012-03-09,6,292
2012-03-10,6,292
2012-03-11,6,292
2012-03-12,6,297
2012-03-13,6,297
2012-03-14,6,297
2012-03-15,6,297
2012-03-16,6,296
2012-03-17,6,296
2012-03-18,6,296
2012-03-19,6,301
2012-03-20,6,301
2012-03-21,6,302
2012-03-22,6,302
2012-03-23,6,300
2012-03-24,6,300
2012-03-25,6,300
2012-03-26,6,303
2012-03-27,6,303
2012-03-28,6,303
2012-03-29,6,304
2012-03-30,6,300
2012-03-31,6,300
2012-04-01,6,300
2012-04-02,6,304
2012-04-03,6,305
2012-04-04,6,305
2012-04-05,6,305
2012-04-06,6,305
2012-04-07,6,305
2012-04-08,6,305
2012-04-09,6,307
2012-04-10,6,308
2012-04-11,6,308
2012-04-12,6,308
2012-04-13,6,306
2012-04-14,6,306
2012-04-15,6,306
2012-04-16,6,309
2012-04-17,6,309
2012-04-18,6,309
2012-04-19,6,309
2012-04-20,6,307
2012-04-21,6,307
2012-04-22,6,307
2012-04-23,6,314
2012-04-24,6,314
2012-04-25,6,314
2012-04-26,6,314
2012-04-27,6,309
2012-04-28,6,309
2012-04-29,6,309
2012-04-30,6,315
2012-05-01,6,315
2012-05-02,6,315
2012-05-03,6,316
2012-05-04,6,314
2012-05-05,6,314
2012-05-06,6,314
2012-05-07,6,318
2012-05-08,6,318
2012-05-09,6,318
2012-05-10,6,318
2012-05-11,6,315
2012-05-12,6,315
2012-05-13,6,315
2012-05-14,6,323
2012-05-15,6,324
2012-05-16,6,326
2012-05-17,6,327
2012-05-18,6,326
2012-05-19,6,326
2012-05-20,6,326
2012-05-21,6,331
2012-05-22,6,331
2012-05-23,6,333
2012-05-24,6,333
2012-05-25,6,330
2012-05-26,6,330
2012-05-27,6,330
2012-05-28,6,330
2012-05-29,6,335
2012-05-30,6,334
2012-05-31,6,336
2012-06-01,6,333
2012-06-02,6,333
2012-06-03,6,333
2012-06-04,6,337
2012-06-05,6,337
2012-06-06,6,337
2012-06-07,6,337
2012-06-08,6,335
2012-06-09,6,335
2012-06-10,6,335
2012-06-11,6,337
2012-06-12,6,337
2012-06-13,6,336
2012-06-14,6,336
2012-06-15,6,336
2012-06-16,6,336
2012-06-17,6,336
2012-06-18,6,338
2012-06-19,6,338
2012-06-20,6,338
2012-06-21,6,338
2012-06-22,6,337
2012-06-23,6,337
2012-06-24,6,337
2012-06-25,6,340
2012-06-26,6,340
2012-06-27,6,340
2012-06-28,6,340
2012-06-29,6,340
2012-06-30,6,340
2012-07-01,6,340
2012-07-02,6,344
2012-07-03,6,345
2012-07-04,6,345
2012-07-05,6,345
2012-07-06,6,344
2012-07-07,6,344
2012-07-08,6,344
2012-07-09,6,348
2012-07-10,6,349
2012-07-11,6,349
2012-07-12,6,349
2012-07-13,6,348
2012-07-14,6,348
2012-07-15,6,348
2012-07-16,6,352
2012-07-17,6,352
2012-07-18,6,352
2012-07-19,6,352
2012-07-20,6,352
2012-07-21,6,352
2012-07-22,6,352
2012-07-23,6,354
2012-07-24,6,355
2012-07-25,6,354
2012-07-26,6,354
2012-07-27,6,351
2012-07-28,6,351
2012-07-29,6,351
2012-07-30,6,354
2012-07-31,6,353
2012-08-01,6,353
2012-08-02,6,353
2012-08-03,6,350
2012-08-04,6,350
2012-08-05,6,350
2012-08-06,6,351
2012-08-07,6,353
2012-08-08,6,353
2012-08-09,6,353
2012-08-10,6,352
2012-08-11,6,352
2012-08-12,6,352
2012-08-13,6,355
2012-08-14,6,355
2012-08-15,6,356
2012-08-16,6,356
2012-08-17,6,356
2012-08-18,6,356
2012-08-19,6,356
2012-08-20,6,356
2012-08-21,6,358
2012-08-22,6,358
2012-08-23,6,358
2012-08-24,6,356
2012-08-25,6,356
2012-08-26,6,356
2012-08-27,6,359
2012-08-28,6,360
2012-08-29,6,361
2012-08-30,6,362
2012-08-31,6,362
2012-09-01,6,362
2012-09-02,6,362
2012-09-03,6,362
2012-09-04,6,368
2012-09-05,6,370
2012-09-06,6,370
2012-09-07,6,369
2012-09-08,6,369
2012-09-09,6,369
2012-09-10,6,373
2012-09-11,6,373
2012-09-12,6,373
2012-09-13,6,373
2012-09-14,6,371
2012-09-15,6,371
2012-09-16,6,371
2012-09-17,6,374
2012-09-18,6,374
2012-09-19,6,374
2012-09-20,6,374
2012-09-21,6,370
2012-09-22,6,370
2012-09-23,6,370
2012-09-24,6,375
2012-09-25,6,376
2012-09-26,6,377
2012-09-27,6,378
2012-09-28,6,374
2012-09-29,6,374
2012-09-30,6,374
2012-10-01,6,378
2012-10-02,6,378
2012-10-03,6,377
2012-10-04,6,378
2012-10-05,6,376
2012-10-06,6,376
2012-10-07,6,376
2012-10-08,6,382
2012-10-09,6,382
2012-10-10,6,382
2012-10-11,6,382
2012-10-12,6,380
2012-10-13,6,380
2012-10-14,6,380
2012-10-15,6,383
2012-10-16,6,383
2012-10-17,6,383
2012-10-18,6,383
2012-10-19,6,380
2012-10-20,6,380
2012-10-21,6,380
2012-10-22,6,384
2012-10-23,6,384
2012-10-24,6,385
2012-10-25,6,386
2012-10-26,6,383
2012-10-27,6,383
2012-10-28,6,383
2012-10-29,6,384
2012-10-30,6,384
2012-10-31,6,385
2012-11-01,6,385
2012-11-02,6,382
2012-11-03,6,382
2012-11-04,6,382
2012-11-05,6,387
2012-11-06,6,387
2012-11-07,6,387
2012-11-08,6,387
2012-11-09,6,384
2012-11-10,6,384
2012-11-11,6,384
2012-11-12,6,386
2012-11-13,6,386
2012-11-14,6,388
2012-11-15,6,389
2012-11-16,6,388
2012-11-17,6,388
2012-11-18,6,388
2012-11-19,6,394
2012-11-20,6,395
2012-11-21,6,395
2012-11-22,6,395
2012-11-23,6,392
2012-11-24,6,392
2012-11-25,6,392
2012-11-26,6,400
2012-11-27,6,400
2012-11-28,6,401
2012-11-29,6,401
2012-11-30,6,401
2012-12-01,6,401
2012-12-02,6,401
2012-12-03,6,406
2012-12-04,6,406
2012-12-05,6,406
2012-12-06,6,406
2012-12-07,6,404
2012-12-08,6,404
2012-12-09,6,404
2012-12-10,6,411
2012-12-11,6,411
2012-12-12,6,411
2012-12-13,6,411
2012-12-14,6,411
2012-12-15,6,411
2012-12-16,6,411
2012-12-17,6,416
2012-12-18,6,416
2012-12-19,6,416
2012-12-20,6,416
2012-12-21,6,413
2012-12-22,6,413
2012-12-23,6,413
2012-12-24,6,413
2012-12-25,6,413
2012-12-26,6,414
2012-12-27,6,414
2012-12-28,6,412
2012-12-29,6,412
2012-12-30,6,412
2012-12-31,6,415
2013-01-01,6,415
2013-01-02,6,417
2013-01-03,6,417
2013-01-04,6,415
2013-01-05,6,415
2013-01-06,6,415
2013-01-07,6,417
2013-01-08,6,417
2013-01-09,6,417
2013-01-10,6,417
2013-01-11,6,415
2013-01-12,6,415
2013-01-13,6,415
2013-01-14,6,418
2013-01-15,6,417
2013-01-16,6,416
2013-01-17,6,416
2013-01-18,6,414
2013-01-19,6,414
2013-01-20,6,414
2013-01-21,6,414
2013-01-22,6,421
2013-01-23,6,422
2013-01-24,6,422
2013-01-25,6,421
2013-01-26,6,421
2013-01-27,6,421
2013-01-28,6,426
2013-01-29,6,426
2013-01-30,6,428
2013-01-31,6,428
2013-02-01,6,425
2013-02-02,6,425
2013-02-03,6,425
2013-02-04,6,427
2013-02-05,6,428
2013-02-06,6,428
2013-02-07,6,428
2013-02-08,6,424
2013-02-09,6,424
2013-02-10,6,424
2013-02-11,6,432
2013-02-12,6,432
2013-02-13,6,432
2013-02-14,6,432
2013-02-15,6,431
2013-02-16,6,431
2013-02-17,6,431
2013-02-18,6,431
2013-02-19,6,440
2013-02-20,6,440
2013-02-21,6,440
2013-02-22,6,438
2013-02-23,6,438
2013-02-24,6,438
2013-02-25,6,444
2013-02-26,6,446
2013-02-27,6,446
2013-02-28,6,446
2013-03-01,6,443
2013-03-02,6,443
2013-03-03,6,443
2013-03-04,6,447
2013-03-05,6,447
2013-03-06,6,447
2013-03-07,6,447
2013-03-08,6,442
2013-03-09,6,442
2013-03-10,6,442
2013-03-11,6,445
2013-03-12,6,445
2013-03-13,6,446
2013-03-14,6,445
2013-03-15,6,441
2013-03-16,6,441
2013-03-17,6,441
2013-03-18,6,447
2013-03-19,6,447
2013-03-20,6,447
2013-03-21,6,447
2013-03-22,6,446
2013-03-23,6,446
2013-03-24,6,446
2013-03-25,6,451
2013-03-26,6,451
2013-03-27,6,452
2013-03-28,6,454
2013-03-29,6,454
2013-03-30,6,454
2013-03-31,6,454
2013-04-01,6,452
2013-04-02,6,452
2013-04-03,6,452
2013-04-04,6,452
2013-04-05,6,448
2013-04-06,6,448
2013-04-07,6,448
2013-04-08,6,452
2013-04-09,6,452
2013-04-10,6,452
2013-04-11,6,451
2013-04-12,6,447
2013-04-13,6,447
2013-04-14,6,447
2013-04-15,6,451
2013-04-16,6,452
2013-04-17,6,452
2013-04-18,6,452
2013-04-19,6,451
2013-04-20,6,451
2013-04-21,6,451
2013-04-22,6,460
2013-04-23,6,461
2013-04-24,6,461
2013-04-25,6,461
2013-04-26,6,457
2013-04-27,6,457
2013-04-28,6,457
2013-04-29,6,462
2013-04-30,6,462
2013-05-01,6,462
2013-05-02,6,462
2013-05-03,6,457
2013-05-04,6,457
2013-05-05,6,457
2013-05-06,6,462
2013-05-07,6,462
2013-05-08,6,462
2013-05-09,6,462
2013-05-10,6,456
2013-05-11,6,456
2013-05-12,6,456
2013-05-13,6,459
2013-05-14,6,459
2013-05-15,6,461
2013-05-16,6,461
2013-05-17,6,458
2013-05-18,6,458
2013-05-19,6,458
2013-05-20,6,464
2013-05-21,6,465
2013-05-22,6,465
2013-05-23,6,465
2013-05-24,6,464
2013-05-25,6,464
2013-05-26,6,464
2013-05-27,6,464
2013-05-28,6,466
2013-05-29,6,466
2013-05-30,6,466
2013-05-31,6,463
2013-06-01,6,463
2013-06-02,6,463
2013-06-03,6,469
2013-06-04,6,469
2013-06-05,6,469
2013-06-06,6,469
2013-06-07,6,464
2013-06-08,6,464
2013-06-09,6,464
2013-06-10,6,466
2013-06-11,6,467
2013-06-12,6,467
2013-06-13,6,467
2013-06-14,6,466
2013-06-15,6,466
2013-06-16,6,466
2013-06-17,6,474
2013-06-18,6,474
2013-06-19,6,474
2013-06-20,6,474
2013-06-21,6,471
2013-06-22,6,471
2013-06-23,6,471
2013-06-24,6,476
2013-06-25,6,478
2013-06-26,6,478
2013-06-27,6,478
2013-06-28,6,476
2013-06-29,6,476
2013-06-30,6,476
2013-07-01,6,479
2013-07-02,6,480
2013-07-03,6,480
2013-07-04,6,480
2013-07-05,6,478
2013-07-06,6,478
2013-07-07,6,478
2013-07-08,6,482
2013-07-09,6,482
2013-07-10,6,482
2013-07-11,6,482
2013-07-12,6,479
2013-07-13,6,479
2013-07-14,6,479
2013-07-15,6,483
2013-07-16,6,483
2013-07-17,6,485
2013-07-18,6,485
2013-07-19,6,482
2013-07-20,6,482
2013-07-21,6,482
2013-07-22,6,483
2013-07-23,6,483
2013-07-24,6,483
2013-07-25,6,483
2013-07-26,6,478
2013-07-27,6,478
2013-07-28,6,478
2013-07-29,6,482
2013-07-30,6,483
2013-07-31,6,482
2013-08-01,6,482
2013-08-02,6,479
2013-08-03,6,479
2013-08-04,6,479
2013-08-05,6,481
2013-08-06,6,481
2013-08-07,6,481
2013-08-08,6,481
2013-08-09,6,476
2013-08-10,6,476
2013-08-11,6,476
2013-08-12,6,481
2013-08-13,6,481
2013-08-14,6,481
2013-08-15,6,480
2013-08-16,6,478
2013-08-17,6,478
2013-08-18,6,478
2013-08-19,6,480
2013-08-20,6,480
2013-08-21,6,481
2013-08-22,6,482
2013-08-23,6,481
2013-08-24,6,481
2013-08-25,6,481
2013-08-26,6,485
2013-08-27,6,485
2013-08-28,6,484
2013-08-29,6,484
2013-08-30,6,480
2013-08-31,6,480
2013-09-01,6,480
2013-09-02,6,480
2013-09-03,6,484
2013-09-04,6,484
2013-09-05,6,484
2013-09-06,6,478
2013-09-07,6,478
2013-09-08,6,478
2013-09-09,6,482
2013-09-10,6,482
2013-09-11,6,482
2013-09-12,6,482
2013-09-13,6,479
2013-09-14,6,479
2013-09-15,6,479
2013-09-16,6,481
2013-09-17,6,482
2013-09-18,6,482
2013-09-19,6,483
2013-09-20,6,481
2013-09-21,6,481
2013-09-22,6,481
2013-09-23,6,485
2013-09-24,6,485
2013-09-25,6,485
2013-09-26,6,485
2013-09-27,6,480
2013-09-28,6,480
2013-09-29,6,480
2013-09-30,6,480
2013-10-01,6,480
2013-10-02,6,481
2013-10-03,6,481
2013-10-04,6,480
2013-10-05,6,480
2013-10-06,6,480
2013-10-07,6,486
2013-10-08,6,486
2013-10-09,6,488
2013-10-10,6,488
2013-10-11,6,484
2013-10-12,6,484
2013-10-13,6,484
2013-10-14,6,486
2013-10-15,6,486
2013-10-16,6,486
2013-10-17,6,486
2013-10-18,6,481
2013-10-19,6,481
2013-10-20,6,481
2013-10-21,6,485
2013-10-22,6,485
2013-10-23,6,485
2013-10-24,6,485
2013-10-25,6,483
2013-10-26,6,483
2013-10-27,6,483
2013-10-28,6,489
2013-10-29,6,489
2013-10-30,6,490
2013-10-31,6,489
2013-11-01,6,485
2013-11-02,6,485
2013-11-03,6,485
2013-11-04,6,490
2013-11-05,6,491
2013-11-06,6,490
2013-11-07,6,490
2013-11-08,6,488
2013-11-09,6,488
2013-11-10,6,488
2013-11-11,6,492
2013-11-12,6,492
2013-11-13,6,492
2013-11-14,6,492
2013-11-15,6,488
2013-11-16,6,488
2013-11-17,6,488
2013-11-18,6,494
2013-11-19,6,494
2013-11-20,6,496
2013-11-21,6,496
2013-11-22,6,494
2013-11-23,6,494
2013-11-24,6,494
2013-11-25,6,496
2013-11-26,6,496
2013-11-27,6,496
2013-11-28,6,496
2013-11-29,6,490
2013-11-30,6,490
2013-12-01,6,490
2013-12-02,6,494
2013-12-03,6,494
2013-12-04,6,494
2013-12-05,6,494
2013-12-06,6,490
2013-12-07,6,490
2013-12-08,6,490
2013-12-09,6,496
2013-12-10,6,496
2013-12-11,6,496
2013-12-12,6,497
2013-12-13,6,494
2013-12-14,6,494
2013-12-15,6,494
2013-12-16,6,498
2013-12-17,6,499
2013-12-18,6,499
2013-12-19,6,499
2013-12-20,6,498
2013-12-21,6,498
2013-12-22,6,498
2013-12-23,6,503
2013-12-24,6,505
2013-12-25,6,505
2013-12-26,6,506
2013-12-27,6,502
2013-12-28,6,502
2013-12-29,6,502
2013-12-30,6,506
2013-12-31,6,506
2014-01-01,6,506
2014-01-02,6,507
2014-01-03,6,502
2014-01-04,6,502
2014-01-05,6,502
2014-01-06,6,505
2014-01-07,6,505
2014-01-08,6,504
2014-01-09,6,504
2014-01-10,6,500
2014-01-11,6,500
2014-01-12,6,500
2014-01-13,6,502
2014-01-14,6,502
2014-01-15,6,502
2014-01-16,6,502
2014-01-17,6,502
2014-01-18,6,502
2014-01-19,6,502
2014-01-20,6,502
2014-01-21,6,506
2014-01-22,6,506
2014-01-23,6,506
2014-01-24,6,499
2014-01-25,6,499
2014-01-26,6,499
2014-01-27,6,510
2014-01-28,6,512
2014-01-29,6,512
2014-01-30,6,512
2014-01-31,6,506
2014-02-01,6,506
2014-02-02,6,506
2014-02-03,6,511
2014-02-04,6,511
2014-02-05,6,512
2014-02-06,6,511
2014-02-07,6,508
2014-02-08,6,508
2014-02-09,6,508
2014-02-10,6,514
2014-02-11,6,514
2014-02-12,6,514
2014-02-13,6,514
2014-02-14,6,511
2014-02-15,6,511
2014-02-16,6,511
2014-02-17,6,511
2014-02-18,6,515
2014-02-19,6,515
2014-02-20,6,515
2014-02-21,6,511
2014-02-22,6,511
2014-02-23,6,511
2014-02-24,6,513
2014-02-25,6,513
2014-02-26,6,514
2014-02-27,6,514
2014-02-28,6,507
2014-03-01,6,507
2014-03-02,6,507
2014-03-03,6,513
2014-03-04,6,513
2014-03-05,6,513
2014-03-06,6,514
2014-03-07,6,507
2014-03-08,6,507
2014-03-09,6,507
2014-03-10,6,511
2014-03-11,6,511
2014-03-12,6,510
2014-03-13,6,510
2014-03-14,6,505
2014-03-15,6,505
2014-03-16,6,505
2014-03-17,6,507
2014-03-18,6,507
2014-03-19,6,507
2014-03-20,6,508
2014-03-21,6,507
2014-03-22,6,507
2014-03-23,6,507
2014-03-24,6,509
2014-03-25,6,510
2014-03-26,6,511
2014-03-27,6,511
2014-03-28,6,511
2014-03-29,6,511
2014-03-30,6,511
2014-03-31,6,517
2014-04-01,6,517
2014-04-02,6,518
2014-04-03,6,518
2014-04-04,6,515
2014-04-05,6,515
2014-04-06,6,515
2014-04-07,6,519
2014-04-08,6,519
2014-04-09,6,519
2014-04-10,6,519
2014-04-11,6,518
2014-04-12,6,518
2014-04-13,6,518
2014-04-14,6,521
2014-04-15,6,521
2014-04-16,6,520
2014-04-17,6,521
2014-04-18,6,521
2014-04-19,6,521
2014-04-20,6,521
2014-04-21,6,523
2014-04-22,6,523
2014-04-23,6,523
2014-04-24,6,523
2014-04-25,6,520
2014-04-26,6,520
2014-04-27,6,520
2014-04-28,6,522
2014-04-29,6,522
2014-04-30,6,524
2014-05-01,6,524
2014-05-02,6,518
2014-05-03,6,518
2014-05-04,6,518
2014-05-05,6,524
2014-05-06,6,525
2014-05-07,6,525
2014-05-08,6,525
2014-05-09,6,525
2014-05-10,6,525
2014-05-11,6,525
2014-05-12,6,534
2014-05-13,6,534
2014-05-14,6,535
2014-05-15,6,536
2014-05-16,6,532
2014-05-17,6,532
2014-05-18,6,532
2014-05-19,6,539
2014-05-20,6,539
2014-05-21,6,539
2014-05-22,6,539
2014-05-23,6,535
2014-05-24,6,535
2014-05-25,6,535
2014-05-26,6,535
2014-05-27,6,538
2014-05-28,6,538
2014-05-29,6,537
2014-05-30,6,534
2014-05-31,6,534
2014-06-01,6,534
2014-06-02,6,539
2014-06-03,6,539
2014-06-04,6,539
2014-06-05,6,539
2014-06-06,6,533
2014-06-07,6,533
2014-06-08,6,533
2014-06-09,6,539
2014-06-10,6,540
2014-06-11,6,540
2014-06-12,6,540
2014-06-13,6,538
2014-06-14,6,538
2014-06-15,6,538
2014-06-16,6,546
2014-06-17,6,546
2014-06-18,6,546
2014-06-19,6,547
2014-06-20,6,546
2014-06-21,6,546
2014-06-22,6,546
2014-06-23,6,551
2014-06-24,6,551
2014-06-25,6,551
2014-06-26,6,551
2014-06-27,6,547
2014-06-28,6,547
2014-06-29,6,547
2014-06-30,6,549
2014-07-01,6,549
2014-07-02,6,550
2014-07-03,6,550
2014-07-04,6,550
2014-07-05,6,550
2014-07-06,6,550
2014-07-07,6,554
2014-07-08,6,554
2014-07-09,6,556
2014-07-10,6,556
2014-07-11,6,554
2014-07-12,6,554
2014-07-13,6,554
2014-07-14,6,560
2014-07-15,6,561
2014-07-16,6,561
2014-07-17,6,561
2014-07-18,6,557
2014-07-19,6,557
2014-07-20,6,557
2014-07-21,6,559
2014-07-22,6,560
2014-07-23,6,560
2014-07-24,6,560
2014-07-25,6,557
2014-07-26,6,557
2014-07-27,6,557
2014-07-28,6,558
2014-07-29,6,558
2014-07-30,6,558
2014-07-31,6,558
2014-08-01,6,554
2014-08-02,6,554
2014-08-03,6,554
2014-08-04,6,556
2014-08-05,6,556
2014-08-06,6,556
2014-08-07,6,556
2014-08-08,6,551
2014-08-09,6,551
2014-08-10,6,551
2014-08-11,6,553
2014-08-12,6,553
2014-08-13,6,553
2014-08-14,6,553
2014-08-15,6,550
2014-08-16,6,550
2014-08-17,6,550
2014-08-18,6,554
2014-08-19,6,554
2014-08-20,6,554
2014-08-21,6,554
2014-08-22,6,549
2014-08-23,6,549
2014-08-24,6,549
2014-08-25,6,549
2014-08-26,6,548
2014-08-27,6,548
2014-08-28,6,547
2014-08-29,6,543
